"x","y","cost","prob","status"
26.4788962714374,42.7120493724942,3,0.856843404725622,1
71.9138617254794,38.7105284444988,3,0.822115522916626,1
53.2508381642401,10.1086474768817,3,0.711338322159553,1
37.2340707853436,46.3486203551292,3,0.670193783075272,1
21.6468417085707,25.8410910144448,3,0.816692088187138,1
77.2053685039282,47.472107950598,3,0.761058819863434,1
50.9238222427666,56.4650218002498,3,0.583106427757993,1
54.7503653727472,36.3225516304374,3,0.799593409859485,1
71.0798442363739,24.7841277346015,3,0.506688937365027,1
33.9802593551576,49.248675275594,3,0.508001722665615,1
52.7048343233764,41.9536949694157,3,0.796198886536597,1
61.7955897375941,53.0349865555763,3,0.802334215151027,1
16.5068732015789,71.9010978192091,3,0.576585258963816,1
48.6403636820614,50.0112418271601,3,0.763037467153553,1
53.3331970870495,84.1428234241903,3,0.939086359078288,1
23.6111826263368,11.7983443103731,3,0.879321179393216,1
20.9996548481286,66.0544839687645,3,0.682448634531264,1
67.3864807933569,70.1764892786741,3,0.804929859186341,1
81.0692205093801,24.898152500391,3,0.491307086436924,1
83.9464337937534,59.2832772992551,3,0.642272661734647,1
41.568332593888,56.8089574575424,3,0.840957441699689,1
76.0048674792051,51.5121207758784,3,0.85479236359296,1
33.1908865272999,72.7496006712317,3,0.695441661509522,1
61.6687677241862,23.2208588160574,3,0.706580200251203,1
45.1123665645719,75.5083321407437,3,0.891509636543539,1
32.1962500922382,80.0153462588787,3,0.744110765797503,1
18.4430671297014,71.25638557598,3,0.714508744602577,1
82.0191283896565,46.9701161421835,3,0.935008174075185,1
25.9276787005365,79.8095106519759,3,0.539300819928015,1
12.53587866202,51.8946642614901,3,0.898724378507273,1
80.9948238730431,53.4881054237485,3,0.791102124753403,1
89.59273442626,88.0178038962185,3,0.828672399180162,1
12.7667864784598,20.9311888925731,3,0.723611207499963,1
52.8970831818879,75.8566613309085,3,0.869945615327515,1
26.1717846058309,14.4027920439839,3,0.73313212201053,1
30.659756641835,54.8463360592723,3,0.584368126343686,1
68.0094215460122,53.828298188746,3,0.73267595137219,1
71.7121673934162,65.0980898551643,3,0.962926627743143,1
43.2832184806466,10.52514731884,3,0.610632835709339,1
72.6981798745692,75.8089506067336,3,0.854374753986238,1
12.4429160542786,46.7234242707491,3,0.445008803399762,1
51.8253394588828,28.5990229249001,3,0.568957062641977,1
81.9335339777172,77.0860467851162,3,0.675634858325625,1
78.7886030599475,58.4614419192076,3,0.879751213695661,1
33.8110635615885,64.6718073263764,3,0.953988238097299,1
15.8331228606403,51.8546583876014,3,0.691695802308522,1
38.5630231723189,83.9158258959651,3,0.687788220260159,1
61.255827601999,65.1018922962248,3,0.878493186624095,1
46.2809993699193,59.9674219079316,3,0.672585205625505,1
40.6101024895906,67.3613479919732,3,0.952233810943746,1
77.0437879301608,36.1759190820158,3,0.828590959596339,1
76.4431619271636,18.2638093270361,3,0.900164657435225,1
61.6674983873963,83.7927282974124,3,0.960313247377652,1
27.6364193670452,26.307191234082,3,0.723681196828648,1
27.8594133630395,66.1647439189255,3,0.881190307153642,1
22.8868253529072,31.4263379387558,3,0.826413279023425,1
47.3965240642428,52.8216430172324,3,0.819900250481168,1
30.8804979734123,17.2845369391143,3,0.935535012380604,1
51.2949507497251,58.5088573955,3,0.683712778912469,1
19.5880533009768,26.0631697997451,3,0.918007417746568,1
66.3943910785019,31.8792852386832,3,0.875826797671381,1
88.3717774413526,44.690131470561,3,0.842700781322934,1
62.2174557298422,76.0999358259141,3,0.645335919145254,1
44.1673580929637,64.2307699844241,3,0.394150058001825,1
67.2316255047917,41.2015710398555,3,0.673424970271661,1
10.2711620740592,86.2443046085536,3,0.336772342732256,1
67.7996045909822,53.6140528321266,3,0.655649223396934,1
17.5707096420228,36.9437304325402,3,0.866226570249292,1
70.3624019958079,11.9743537716568,3,0.83053999716283,1
18.8659455254674,16.25289529562,3,0.811777213469155,1
14.8761171475053,30.4832509346306,3,0.90018717928686,1
19.1061377711594,14.2089633457363,3,0.69854657547039,1
85.630911514163,19.0573888272047,3,0.837080989924865,1
59.9586575105786,56.9108000397682,3,0.78405453218599,1
36.6235965490341,60.2157602645457,3,0.739097601515421,1
87.210915889591,85.3042440116405,3,0.860948369505081,1
13.8735890761018,88.3397743292153,3,0.719842099941386,1
77.4545267410576,39.3764940276742,3,0.472826469015726,1
73.5976298339665,70.7718757539988,3,0.676591495112086,1
87.3003060556948,71.3332446664572,3,0.755248566363024,1
19.4586594775319,46.581980381161,3,0.647720214656421,1
50.1205357722938,48.2753958925605,3,0.930663935311892,1
33.6919170245528,37.5964586436749,3,0.690013990995014,1
28.6978533864021,64.0609417669475,3,0.757709176587276,1
29.6872156485915,89.3467085622251,3,0.816056943913779,1
59.3251457624137,70.8994828723371,3,0.895074132301108,1
72.1906134672463,34.2616491764784,3,0.926622714982046,1
83.1858184933662,19.0254818275571,3,0.8754563410477,1
55.9446208924055,89.2896182835102,3,0.611186679481659,1
54.0050467289984,63.0936088785529,3,0.613612757918404,1
70.9749942645431,81.3674086332321,3,0.77148844457916,1
61.5256559662521,74.6845895424485,3,0.781900789255233,1
20.3957440517843,10.5984127148986,3,0.83614416209029,1
83.5895130224526,25.362154468894,3,0.778406835451144,1
65.3312245942652,18.4954849071801,3,0.743451423295912,1
67.4589633010328,44.7267672792077,3,0.817897581944862,1
71.376999411732,88.379711098969,3,0.728813442692834,1
52.3413599841297,13.5480940155685,3,0.499540747200183,1
