"x","y","cost","prob","status"
59.5055997371674,79.4639865867794,3,0.865133616362635,1
42.7904216013849,56.8153739720583,3,0.752322826687299,1
32.4426565133035,25.4149716719985,3,0.788652780685252,1
33.7700249440968,14.3890157528222,3,0.806878829361801,1
60.9980332106352,87.3024178110063,3,0.0989407917218086,0
44.8755575157702,29.0743805281818,3,0.860083567137574,1
55.6940913386643,86.3740546628833,3,0.79480559250785,1
67.9233582317829,15.3900895826519,3,0.867709563505213,1
80.5473167821765,45.9908350370824,3,0.141532030425564,0
56.6444223187864,71.9242628477514,3,0.922521232319476,1
26.1622530966997,80.8608615025878,3,0.206075806188381,0
28.5241866670549,64.8971175216138,3,0.755535472295931,1
42.3802052810788,85.7921044714749,3,0.715591735600864,1
24.4227795116603,43.4542990662158,3,0.81523832320003,1
83.0706534162164,24.3666577711701,3,0.621167280448193,1
84.8351072147489,78.0711841583252,3,0.667982657332981,1
82.5605522468686,43.2355675287545,3,0.829990691551862,1
64.2195641808212,46.1671362444758,3,0.130141317211159,0
80.7949129492044,59.4359132833779,3,0.6171418329816,1
52.2427789308131,78.9481579698622,3,0.318281074928943,0
79.3230958096683,55.454970356077,3,0.83700117282999,1
34.3193508125842,16.2347588315606,3,0.328754141527937,0
47.6683119311929,49.9314777366817,3,0.758626311774706,1
27.1528994105756,86.703979857266,3,0.738236770002534,1
72.2518223337829,11.1220348253846,3,0.729235277206937,1
82.0636656135321,43.1253258883953,3,0.771594831087162,1
34.5752454735339,36.1353396810591,3,0.427027236764085,0
89.7016574256122,50.1303096674383,3,0.567609043419738,1
45.850831978023,57.5885647535324,3,0.608516663919606,1
56.8816919066012,64.8880769312382,3,0.690116123991799,1
25.5963782966137,51.1213045753539,3,0.760369899462015,1
12.2377387434244,79.358350597322,3,0.785238234047036,1
14.0593829378486,23.4303248114884,3,0.211035013824949,0
53.1119621358812,82.5173041038215,3,0.648450345803868,1
72.1835931576788,20.7615495845675,3,0.821312818410444,1
29.7220386192203,18.9248509891331,3,0.87194669945955,1
47.9163436405361,42.0727075636387,3,0.872004496278631,1
22.2466075606644,27.7973643317819,3,0.791238385544084,1
60.6631086952984,34.8423151671886,3,0.195588381301271,0
41.3628005608916,83.2400518655777,3,0.953855216055363,1
64.1560957953334,18.3988285250962,3,0.290577702308833,0
67.7900840900838,67.4880575761199,3,0.142100978609454,0
57.2022855840623,87.6027704775333,3,0.390853870271204,1
55.7905249856412,59.9046579189599,3,0.183109434480963,0
85.5108113959432,62.8219748102129,3,0.903038277148839,1
82.898997310549,57.1643048338592,3,0.849698592069681,1
78.5664266906679,86.5578375570476,3,0.403131370162534,0
69.7372955456376,77.4555987678468,3,0.710745414667618,1
78.5823082178831,24.2778250947595,3,0.94161095904128,1
42.2570399753749,26.3067950494587,3,0.789886962447289,1
20.3696181811392,20.6411039829254,3,0.855258029176061,1
63.4227244928479,75.2345019951463,3,0.676201157978797,1
85.5958715453744,73.6537907086313,3,0.286847146504086,0
33.4787768870592,51.5465185791254,3,0.701745683984046,1
60.8648793026805,61.962259542197,3,0.771393148575464,1
27.8758461587131,73.0525893718004,3,0.760351185829574,1
24.2450056038797,82.674606628716,3,0.889792827586757,1
45.7985894009471,18.0705416575074,3,0.234880060999992,0
38.83006837219,82.6469907909632,3,0.598842870861499,1
17.2308366373181,58.6706242337823,3,0.187881100405231,0
45.5368870869279,46.8307431973517,3,0.650599356539287,1
53.5307505913079,28.7694930657744,3,0.907371780812446,1
82.2381953150034,79.3355547264218,3,0.810217674772988,1
53.7515567615628,28.7480090372264,3,0.930852564432518,1
31.6397723928094,20.5212024785578,3,0.2543169767788,0
24.784069173038,47.9692577384412,3,0.926669754277431,1
80.7849776372313,80.084617882967,3,0.747764409483941,1
66.8481620587409,56.3165936991572,3,0.829034570341201,1
13.1965587474406,73.321635723114,3,0.159439659822915,0
87.8787117265165,17.2137800045311,3,0.780063224595084,1
12.6224430464208,32.1024976670742,3,0.230489488589484,0
89.2326769977808,32.2923695109785,3,0.849598723168397,1
12.9698793590069,88.7390322983265,3,0.729842611563735,1
70.4568263143301,26.7704261280596,3,0.588533089821891,1
23.8719708099961,27.183091621846,3,0.836787810464521,1
85.4648232087493,71.628684476018,3,0.881527481194531,1
68.602183945477,89.1056854091585,3,0.0738707888044496,0
55.694297850132,74.838914424181,3,0.944024786756882,1
68.9847232587636,73.7993701547384,3,0.689772626240554,1
79.3332758359611,56.084186155349,3,0.880439160203568,1
40.9399553760886,22.1872465871274,3,0.243046354897152,0
21.3775014318526,51.1487358808517,3,0.940393799074608,1
43.681269120425,59.3988885357976,3,0.862058902116403,1
35.4012524522841,85.436960440129,3,0.333192355281602,0
22.2834276221693,39.7645633295178,3,0.680498990439036,1
80.1201466098428,75.3636012040079,3,0.499319010178209,1
51.5261168405414,12.5141901895404,3,0.433786646067268,1
